Freq.	gain	phase
1.17489755493950e+06	-7.23607253128660e-01	2.30518754127717e+01
1.20226443461738e+06	-6.93504011745400e-01	2.25804179961181e+01
1.23026877081235e+06	-6.64559533609040e-01	2.21165478242123e+01
1.25892541179414e+06	-6.36736521527454e-01	2.16602627009293e+01
1.28824955169310e+06	-6.09998317685604e-01	2.12115526801151e+01
1.31825673855637e+06	-5.84308934977798e-01	2.07704004116397e+01
1.34896288259162e+06	-5.59633093269711e-01	2.03367816426261e+01
1.38038426460285e+06	-5.35936244866435e-01	1.99106656085635e+01
1.41253754462272e+06	-5.13184582377869e-01	1.94920151636141e+01
1.44543977074589e+06	-4.91345083330750e-01	1.90807876396373e+01
1.47910838816817e+06	-4.70385500663321e-01	1.86769347783144e+01
1.51356124843617e+06	-4.50274381769110e-01	1.82804032264331e+01
1.54881661891244e+06	-4.30981085397263e-01	1.78911350603017e+01
1.58489319246107e+06	-4.12475771631138e-01	1.75090678207667e+01
1.62181009735889e+06	-3.94729422951993e-01	1.71341352148439e+01
1.65958690743752e+06	-3.77713829221265e-01	1.67662671224337e+01
1.69824365246170e+06	-3.61401589568306e-01	1.64053899747321e+01
1.73780082874933e+06	-3.45766120763785e-01	1.60514273269480e+01
1.77827941003888e+06	-3.30781630865738e-01	1.57042996867053e+01
1.81970085860994e+06	-3.16423128108271e-01	1.53639251510251e+01
1.86208713666282e+06	-3.02666409334256e-01	1.50302196185264e+01
1.90546071796320e+06	-2.89488041189511e-01	1.47030968335997e+01
1.94984459975799e+06	-2.76865354382789e-01	1.43824687562574e+01
1.99526231496883e+06	-2.64776443426094e-01	1.40682461117919e+01
2.00000000000000e+06	-2.63560758865919e-01	1.40362414874627e+01
